[-1.3633044580808324, -1.361853450402793, -1.361853450402793, -1.361853450402793, -1.361853450402793, -1.361853450402793, -1.361853450402793, -1.361853450402793, -1.361854513412081, -1.3618559307577982, -1.361855576421369, -1.3618672695235363, -1.3618701042149708, -1.3618768366071277, -1.361878253952845, -1.361876127934269, -1.361866915187107, -1.361889592718583, -1.361881442980709, -1.3618697498785415, -1.3618899470550123, -1.3619002228114625];[0.8400879537241567, 0.8446663436395223, 0.8400879537241567, 0.8400879537241567, 0.8400879537241567, 0.8400879537241567, 0.8400901898120274, 0.8400935439438335, 0.8400924258998982, 0.8400946619877689, 0.8401013702513812, 0.840089071768092, 0.8400901898120274, 0.8400901898120274, 0.8400901898120274, 0.8400968980756397, 0.8401147867786057, 0.840089071768092, 0.840103606339252, 0.8401226130861533, 0.840098016119575, 0.8400901898120274]
[-1.3630209535037385, -1.3617978550170338, -1.3617978550170338, -1.3617978550170338, -1.3617978550170338, -1.3617978550170338, -1.3617981536979828, -1.3617978550170338, -1.361798452378932, -1.3617993484217794, -1.3617978550170338, -1.3618169705977783, -1.3618190613644223, -1.3618089062121517, -1.3618190613644223, -1.3618178666406258, -1.3618092048931008, -1.3618181653215748, -1.3617993484217794, -1.3618017378693725, -1.3618190613644223, -1.3618375795832687];[0.83989637689583, 0.8441110671190177, 0.83989637689583, 0.83989637689583, 0.83989637689583, 0.83989637689583, 0.83989637689583, 0.8398984353525935, 0.8398984353525935, 0.8398984353525935, 0.8399179906918464, 0.8398984353525935, 0.83989637689583, 0.8399169614634646, 0.8399025522661203, 0.8399056399512655, 0.8399303414324271, 0.8399200491486097, 0.839954013685207, 0.8399509260000617, 0.8399293122040453, 0.8399004938093569]
[-1.3630209535037385, -1.3617978550170338, -1.3617978550170338, -1.3617978550170338, -1.3617978550170338, -1.3617978550170338, -1.3617981536979828, -1.3617981536979828, -1.3617993484217794, -1.361807412807406, -1.3618109969787957, -1.36180950357405, -1.3618187626834732, -1.3618190613644223, -1.3617981536979828, -1.361800841826525, -1.3618310086023877, -1.3618169705977783, -1.3618187626834732, -1.361798452378932, -1.3617987510598812, -1.3618187626834732];[0.83989637689583, 0.8441110671190177, 0.83989637689583, 0.83989637689583, 0.83989637689583, 0.83989637689583, 0.83989637689583, 0.8398984353525935, 0.8398994645809752, 0.83989637689583, 0.8399015230377386, 0.8399046107228838, 0.8399004938093569, 0.8399025522661203, 0.8399488675432982, 0.8399478383149165, 0.8399004938093569, 0.8399313706608088, 0.8399293122040453, 0.8399622475122608, 0.8399622475122608, 0.8399303414324271]
[-1.3630209535037385, -1.3617978550170338, -1.3617978550170338, -1.3617978550170338, -1.3617978550170338, -1.3617978550170338, -1.3617981536979828, -1.3618083088502535, -1.3617996471027285, -1.3617987510598812, -1.3618178666406258, -1.361807412807406, -1.3618190613644223, -1.361827125750049, -1.3617996471027285, -1.3618375795832687, -1.3618187626834732, -1.3618307099214386, -1.361807711488355, -1.3618232428977102, -1.361827424430998, -1.3618109969787957];[0.83989637689583, 0.8441110671190177, 0.83989637689583, 0.83989637689583, 0.83989637689583, 0.83989637689583, 0.83989637689583, 0.83989637689583, 0.8399138737783194, 0.8399159322350829, 0.8398994645809752, 0.8399251952905185, 0.8399107860931742, 0.8399097568647924, 0.8399632767406424, 0.8399025522661203, 0.8399365168027174, 0.8399179906918464, 0.8399560721419703, 0.8399313706608088, 0.8399262245189002, 0.8399529844568252]
[-1.3630209535037385, -1.3617978550170338, -1.3617978550170338, -1.3617978550170338, -1.3617978550170338, -1.3617978550170338, -1.3617981536979828, -1.3617996471027285, -1.3617981536979828, -1.3617996471027285, -1.3617987510598812, -1.3617996471027285, -1.3618118930216432, -1.3618178666406258, -1.3617981536979828, -1.3618109969787957, -1.3618372809023196, -1.361827424430998, -1.3618283204738455, -1.3618459426498444, -1.3618563964830641, -1.3618569938449623];[0.83989637689583, 0.8441110671190177, 0.83989637689583, 0.83989637689583, 0.83989637689583, 0.83989637689583, 0.83989637689583, 0.8398994645809752, 0.8399107860931742, 0.8399097568647924, 0.8399128445499376, 0.8399159322350829, 0.8399200491486097, 0.8399272537472819, 0.839961218283879, 0.8399488675432982, 0.839907698408029, 0.8399262245189002, 0.8399303414324271, 0.8399046107228838, 0.8398994645809752, 0.8399015230377386]
[-1.3630209535037385, -1.3617978550170338, -1.3617978550170338, -1.3617978550170338, -1.3617978550170338, -1.3617978550170338, -1.3617981536979828, -1.3617993484217794, -1.3617987510598812, -1.361807711488355, -1.361818464002524, -1.3618086075312026, -1.3618283204738455, -1.3618020365503216, -1.361827125750049, -1.3618086075312026, -1.3618178666406258, -1.3618298138785911, -1.3618563964830641, -1.3618459426498444, -1.3618468386926919, -1.3618557991211657];[0.83989637689583, 0.8441110671190177, 0.83989637689583, 0.83989637689583, 0.83989637689583, 0.83989637689583, 0.83989637689583, 0.8399087276364108, 0.8399107860931742, 0.8399056399512655, 0.83989637689583, 0.8399159322350829, 0.8399015230377386, 0.8399488675432982, 0.8399159322350829, 0.8399509260000617, 0.839954013685207, 0.8399437214013896, 0.8399015230377386, 0.8399210783769915, 0.8399200491486097, 0.8399087276364108]
[-1.3630209535037385, -1.3617978550170338, -1.3617978550170338, -1.3617978550170338, -1.3617978550170338, -1.3617978550170338, -1.3617981536979828, -1.3617993484217794, -1.3617990497408303, -1.3618092048931008, -1.3618080101693044, -1.3618083088502535, -1.3618193600453714, -1.3618178666406258, -1.36180950357405, -1.361827125750049, -1.3618187626834732, -1.3617993484217794, -1.361836086178523, -1.3618283204738455, -1.3618232428977102, -1.361827424430998];[0.83989637689583, 0.8441110671190177, 0.83989637689583, 0.83989637689583, 0.83989637689583, 0.83989637689583, 0.83989637689583, 0.8399087276364108, 0.8399159322350829, 0.8399159322350829, 0.8399210783769915, 0.8399221076053732, 0.8399087276364108, 0.8399118153215559, 0.8399262245189002, 0.8398984353525935, 0.8399159322350829, 0.8399478383149165, 0.8398974061242117, 0.8399179906918464, 0.839934458345954, 0.839945779858153]
[-1.3630209535037385, -1.3617978550170338, -1.3617978550170338, -1.3617978550170338, -1.3617978550170338, -1.3617978550170338, -1.3617981536979828, -1.3617981536979828, -1.361818464002524, -1.3618175679596767, -1.3618103996168973, -1.3618092048931008, -1.361836086178523, -1.3618372809023196, -1.3618372809023196, -1.3618396703499125, -1.3618378782642178, -1.3618169705977783, -1.361847734735539, -1.3618172692787276, -1.3618089062121517, -1.361807412807406];[0.83989637689583, 0.8441110671190177, 0.83989637689583, 0.83989637689583, 0.83989637689583, 0.83989637689583, 0.83989637689583, 0.83989637689583, 0.83989637689583, 0.8398984353525935, 0.8399159322350829, 0.8399262245189002, 0.8398974061242117, 0.8398994645809752, 0.8399056399512655, 0.8399035814945021, 0.8399138737783194, 0.8399478383149165, 0.8399046107228838, 0.8399591598271156, 0.8399756274812232, 0.8399797443947502]
[-1.3630209535037385, -1.3617978550170338, -1.3617978550170338, -1.3617978550170338, -1.3617978550170338, -1.3617978550170338, -1.3617981536979828, -1.3618086075312026, -1.3618181653215748, -1.36180950357405, -1.3618372809023196, -1.3618396703499125, -1.361802932593169, -1.3618372809023196, -1.3618169705977783, -1.3618169705977783, -1.3618169705977783, -1.3618381769451668, -1.3618101009359482, -1.361836086178523, -1.361847137373641, -1.3618089062121517];[0.83989637689583, 0.8441110671190177, 0.83989637689583, 0.83989637689583, 0.83989637689583, 0.83989637689583, 0.83989637689583, 0.8399159322350829, 0.8399035814945021, 0.8399251952905185, 0.8399004938093569, 0.8398974061242117, 0.8399653351974059, 0.8399107860931742, 0.839945779858153, 0.8399478383149165, 0.8399519552284435, 0.8399179906918464, 0.8399653351974059, 0.8399241660621367, 0.8399066691796473, 0.8399715105676964]
[-1.3630209535037385, -1.3617978550170338, -1.3617978550170338, -1.3617978550170338, -1.3617978550170338, -1.3617978550170338, -1.3617981536979828, -1.3617981536979828, -1.3617978550170338, -1.3617990497408303, -1.3618172692787276, -1.3618181653215748, -1.3618181653215748, -1.36185430571642, -1.3618175679596767, -1.3618092048931008, -1.3618647595496398, -1.3618566951640132, -1.3618265283881505, -1.3618411637546581, -1.3618265283881505, -1.3618456439688953];[0.83989637689583, 0.8441110671190177, 0.83989637689583, 0.83989637689583, 0.83989637689583, 0.83989637689583, 0.83989637689583, 0.8398994645809752, 0.8399128445499376, 0.8399323998891906, 0.839923136833755, 0.8399354875743358, 0.8399365168027174, 0.8399035814945021, 0.8399643059690242, 0.8399818028515136, 0.8399015230377386, 0.8399159322350829, 0.8399673936541694, 0.8399488675432982, 0.8399735690244597, 0.8399426921730079]
[-1.3630209535037385, -1.3617978550170338, -1.3617978550170338, -1.3617978550170338, -1.3617978550170338, -1.3617978550170338, -1.3617981536979828, -1.3618172692787276, -1.3618175679596767, -1.3618086075312026, -1.361807412807406, -1.3618080101693044, -1.3618169705977783, -1.3618402677118109, -1.3618169705977783, -1.3618283204738455, -1.3618569938449623, -1.36180950357405, -1.3618456439688953, -1.3618563964830641, -1.361827723111947, -1.3618169705977783];[0.83989637689583, 0.8441110671190177, 0.83989637689583, 0.83989637689583, 0.83989637689583, 0.83989637689583, 0.83989637689583, 0.83989637689583, 0.8399015230377386, 0.8399293122040453, 0.8399406337162444, 0.8399478383149165, 0.8399354875743358, 0.8398994645809752, 0.8399643059690242, 0.8399468090865347, 0.8399025522661203, 0.839980773623132, 0.8399303414324271, 0.8399159322350829, 0.8399653351974059, 0.8399848905366588]
[-1.3629619938843793, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617427176531556, -1.361743313293718, -1.3617427176531556, -1.3617445045748429, -1.36178113646943, -1.3617724996812755, -1.3617844124925234, -1.3617531413629975, -1.361782625570836, -1.3617620759714335, -1.3617727975015566, -1.3617998991471456, -1.361782625570836, -1.361801983889114, -1.3617998991471456, -1.3617998991471456];[0.8397331927359065, 0.8433232442542219, 0.8397331927359065, 0.8397331927359065, 0.8397331927359065, 0.8397331927359065, 0.8397331927359065, 0.8397647536283752, 0.8397893009891843, 0.8397866709148119, 0.8397375761931939, 0.8397524799479708, 0.8397358228102789, 0.839794561137929, 0.8397498498735984, 0.8397919310635567, 0.8397779040002372, 0.8397349461188215, 0.8397638769369178, 0.8397358228102789, 0.8397419596504812, 0.8397445897248536]
[-1.3629619938843793, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617427176531556, -1.3617439089342804, -1.3617436111139993, -1.3617617781511524, -1.3617996013268645, -1.3617951340226464, -1.361790071077866, -1.3618028773499575, -1.3618010904282705, -1.3617442067545618, -1.3617713084001506, -1.3618010904282705, -1.3617998991471456, -1.3617671389162138, -1.3618106206772687, -1.3617617781511524];[0.8397331927359065, 0.8433232442542219, 0.8397331927359065, 0.8397331927359065, 0.8397331927359065, 0.8397331927359065, 0.8397331927359065, 0.8397971912123013, 0.8397998212866737, 0.8397752739258648, 0.8397375761931939, 0.8397551100223432, 0.8397673837027476, 0.839747219799226, 0.8397516032565132, 0.8398471626253768, 0.8398059581268761, 0.839760370171088, 0.8397630002454602, 0.8398182318072805, 0.8397498498735984, 0.8398357656364298]
[-1.3629619938843793, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617427176531556, -1.3617534391832788, -1.3617534391832788, -1.361761480330871, -1.3617436111139993, -1.361780838649149, -1.361780838649149, -1.3617820299302739, -1.3617829233911174, -1.3617617781511524, -1.361780838649149, -1.3618007926079891, -1.361762969432277, -1.3617805408288677, -1.3617924536401158, -1.3618067490136132];[0.8397331927359065, 0.8433232442542219, 0.8397331927359065, 0.8397331927359065, 0.8397331927359065, 0.8397331927359065, 0.8397331927359065, 0.8397375761931939, 0.8397437130333961, 0.8397331927359065, 0.8397893009891843, 0.8397349461188215, 0.8397366995017364, 0.8397533566394282, 0.8397577400967156, 0.839794561137929, 0.8397656303198326, 0.8397358228102789, 0.8398077115097909, 0.8397796573831521, 0.8397612468625454, 0.8397393295761088]
[-1.3629619938843793, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617427176531556, -1.3617424198328745, -1.361752545722435, -1.3617620759714335, -1.3617439089342804, -1.3617579064874967, -1.3617445045748429, -1.3617424198328745, -1.3617722018609943, -1.3617519500818729, -1.361752545722435, -1.361791262358991, -1.3617996013268645, -1.3617424198328745, -1.3617439089342804, -1.361792751460397];[0.8397331927359065, 0.8433232442542219, 0.8397331927359065, 0.8397331927359065, 0.8397331927359065, 0.8397331927359065, 0.8397331927359065, 0.8397489731821409, 0.8397665070112902, 0.839758616788173, 0.8397910543720991, 0.8397726438514924, 0.8397954378293865, 0.8398033280525037, 0.8397559867138006, 0.8397893009891843, 0.8398085882012485, 0.839747219799226, 0.8397349461188215, 0.8398313821791425, 0.8398296287962276, 0.8397630002454602]
[-1.3629619938843793, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617427176531556, -1.361743313293718, -1.3617442067545618, -1.36175373700356, -1.361743313293718, -1.3617442067545618, -1.361762671611996, -1.3617555239252472, -1.3617528435427164, -1.3617617781511524, -1.3617528435427164, -1.36178113646943, -1.36175373700356, -1.3617713084001506, -1.3617817321099925];[0.8397331927359065, 0.8433232442542219, 0.8397331927359065, 0.8397331927359065, 0.8397331927359065, 0.8397331927359065, 0.8397331927359065, 0.8397331927359065, 0.8397498498735984, 0.8397498498735984, 0.8397349461188215, 0.8397630002454602, 0.8397638769369178, 0.8397349461188215, 0.839747219799226, 0.8397524799479708, 0.8397489731821409, 0.8397708904685774, 0.8397358228102789, 0.8397910543720991, 0.8397743972344073, 0.839760370171088]
[-1.3629619938843793, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617439089342804, -1.3617424198328745, -1.36175373700356, -1.3617528435427164, -1.36175373700356, -1.3617540348238413, -1.361743313293718, -1.361761480330871, -1.3617739887826814, -1.3617528435427164, -1.3617540348238413, -1.361752247902154, -1.3617442067545618, -1.3617710105798695, -1.3617534391832788];[0.8397331927359065, 0.8433232442542219, 0.8397331927359065, 0.8397331927359065, 0.8397331927359065, 0.8397331927359065, 0.8397331927359065, 0.8397410829590237, 0.839747219799226, 0.8397331927359065, 0.8397358228102789, 0.8397384528846513, 0.8397428363419386, 0.8397630002454602, 0.839747219799226, 0.8397331927359065, 0.8397708904685774, 0.8397691370856626, 0.8397752739258648, 0.8397893009891843, 0.8397489731821409, 0.8397857942233543]
[-1.3629619938843793, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.361752247902154, -1.3617424198328745, -1.3617424198328745, -1.3617620759714335, -1.361761480330871, -1.3617519500818729, -1.3617424198328745, -1.3617424198328745, -1.3617617781511524, -1.3617817321099925, -1.3617519500818729, -1.361782625570836, -1.361761480330871];[0.8397331927359065, 0.8433232442542219, 0.8397331927359065, 0.8397331927359065, 0.8397331927359065, 0.8397331927359065, 0.8397331927359065, 0.8397331927359065, 0.8397349461188215, 0.8397331927359065, 0.8397542333308856, 0.8397542333308856, 0.8397331927359065, 0.8397489731821409, 0.8397647536283752, 0.8397893009891843, 0.8397893009891843, 0.8397638769369178, 0.8397331927359065, 0.8397928077550141, 0.8397445897248536, 0.8397840408404394]
[-1.3629619938843793, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617567152063719, -1.361761480330871, -1.3617620759714335, -1.3617620759714335, -1.3617760735246498, -1.3617424198328745, -1.3617442067545618, -1.361782327750555, -1.361762671611996, -1.3617620759714335, -1.3617519500818729, -1.3617519500818729, -1.361777860446337, -1.361771606220432];[0.8397331927359065, 0.8433232442542219, 0.8397331927359065, 0.8397331927359065, 0.8397331927359065, 0.8397331927359065, 0.8397331927359065, 0.8397612468625454, 0.839747219799226, 0.839745466416311, 0.8397480964906834, 0.8397480964906834, 0.839734069427364, 0.8397893009891843, 0.8397919310635567, 0.8397331927359065, 0.839768260394205, 0.8397735205429498, 0.8397910543720991, 0.8397928077550141, 0.8397533566394282, 0.8397673837027476]
[-1.3629619938843793, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617531413629975, -1.361762671611996, -1.3617620759714335, -1.361752247902154, -1.3617710105798695, -1.3617710105798695, -1.3617739887826814, -1.3617617781511524, -1.361762969432277, -1.361780838649149, -1.3617805408288677, -1.361761480330871, -1.361782625570836, -1.3617617781511524];[0.8397331927359065, 0.8433232442542219, 0.8397331927359065, 0.8397331927359065, 0.8397331927359065, 0.8397331927359065, 0.8397331927359065, 0.839734069427364, 0.8397445897248536, 0.8397393295761088, 0.8397410829590237, 0.8397612468625454, 0.8397384528846513, 0.8397437130333961, 0.8397410829590237, 0.8397612468625454, 0.8397621235540028, 0.839734069427364, 0.8397349461188215, 0.839768260394205, 0.8397358228102789, 0.8397726438514924]
[-1.3629619938843793, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617424198328745, -1.3617451002154053, -1.361752545722435, -1.3617620759714335, -1.361761480330871, -1.361752247902154, -1.3617519500818729, -1.361752545722435, -1.3617424198328745, -1.3617805408288677, -1.3617439089342804, -1.361780838649149, -1.3617805408288677];[0.8397331927359065, 0.8433232442542219, 0.8397331927359065, 0.8397331927359065, 0.8397331927359065, 0.8397331927359065, 0.8397331927359065, 0.8397331927359065, 0.8397331927359065, 0.8397358228102789, 0.8397331927359065, 0.8397437130333961, 0.8397402062675662, 0.8397445897248536, 0.8397612468625454, 0.8397656303198326, 0.839771767160035, 0.8397910543720991, 0.8397366995017364, 0.8397971912123013, 0.8397375761931939, 0.8397480964906834]
[-1.3629332244452157, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616960726843483, -1.3616866287777767, -1.3616863241356294, -1.3616857148513344, -1.3616905891256939, -1.3616857148513344, -1.3616857148513344, -1.3616866287777767, -1.3616963773264958, -1.3616869334199242, -1.3617268415412425, -1.3616954634000533, -1.3617250136883579, -1.3616921123364312, -1.3617347622370768];[0.8396374141941786, 0.8417445421121934, 0.8396374141941786, 0.8396374141941786, 0.8396374141941786, 0.8396374141941786, 0.8396374141941786, 0.8396533655898949, 0.8396729189136762, 0.8396770354028934, 0.8396811518921106, 0.8396770354028934, 0.839690413992849, 0.839690413992849, 0.839690413992849, 0.8396862975036319, 0.8397037925828047, 0.8396394724387871, 0.8396914431151533, 0.8396513073452864, 0.8397079090720219, 0.839638957877635]
[-1.3629332244452157, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.361686019493482, -1.3616921123364312, -1.3617067351595096, -1.3617155697817862, -1.3617155697817862, -1.3617055165909198, -1.3617052119487723, -1.3616872380620717, -1.3616863241356294, -1.3617250136883579, -1.3616957680422008, -1.3617253183305051, -1.3617149604974914, -1.3617161790660812];[0.8396374141941786, 0.8417445421121934, 0.8396374141941786, 0.8396374141941786, 0.8396374141941786, 0.8396374141941786, 0.8396374141941786, 0.839638957877635, 0.8396477054172214, 0.8396579966402642, 0.8396492491006778, 0.8396374141941786, 0.8396374141941786, 0.8396559383956557, 0.8396636568129378, 0.8396955596043705, 0.8396981324101311, 0.8396379287553307, 0.8396873266259363, 0.8396394724387871, 0.8396579966402642, 0.8396564529568078]
[-1.3629332244452157, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.361686019493482, -1.361686019493482, -1.3616869334199242, -1.361686019493482, -1.3616957680422008, -1.3617055165909198, -1.3617055165909198, -1.3616872380620717, -1.3617061258752148, -1.3616869334199242, -1.3617064305173623, -1.3616960726843483, -1.3616857148513344, -1.3617250136883579, -1.3617250136883579];[0.8396374141941786, 0.8417445421121934, 0.8396374141941786, 0.8396374141941786, 0.8396374141941786, 0.8396374141941786, 0.8396374141941786, 0.8396379287553307, 0.8396394724387871, 0.8396384433164829, 0.8396559383956557, 0.8396420452445479, 0.8396379287553307, 0.8396394724387871, 0.8396724043525241, 0.8396477054172214, 0.839682695575567, 0.8396518219064385, 0.8396760062805891, 0.8396971032878269, 0.8396374141941786, 0.8396394724387871]
[-1.3629332244452157, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.361686019493482, -1.361686019493482, -1.3616863241356294, -1.3616969866107906, -1.361686019493482, -1.3616857148513344, -1.3616969866107906, -1.361686019493482, -1.3616857148513344, -1.3617055165909198, -1.361686019493482, -1.3617055165909198, -1.3617064305173623, -1.3616872380620717];[0.8396374141941786, 0.8417445421121934, 0.8396374141941786, 0.8396374141941786, 0.8396374141941786, 0.8396374141941786, 0.8396374141941786, 0.8396384433164829, 0.8396420452445479, 0.8396461617337649, 0.8396477054172214, 0.8396379287553307, 0.8396559383956557, 0.8396579966402642, 0.8396420452445479, 0.8396605694460249, 0.8396688024244592, 0.8396374141941786, 0.8396724043525241, 0.8396435889280043, 0.8396425598057, 0.8396765208417413]
[-1.3629332244452157, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.361686019493482, -1.3616857148513344, -1.361686019493482, -1.3616857148513344, -1.361686019493482, -1.3616954634000533, -1.3616960726843483, -1.3616857148513344, -1.3616957680422008, -1.3616872380620717, -1.3616857148513344, -1.3616954634000533, -1.3617067351595096, -1.3617055165909198, -1.3616954634000533];[0.8396374141941786, 0.8417445421121934, 0.8396374141941786, 0.8396374141941786, 0.8396374141941786, 0.8396374141941786, 0.8396374141941786, 0.8396374141941786, 0.8396379287553307, 0.8396415306833958, 0.8396435889280043, 0.8396477054172214, 0.8396379287553307, 0.8396394724387871, 0.8396585112014163, 0.8396435889280043, 0.8396585112014163, 0.8396708606690677, 0.8396585112014163, 0.8396435889280043, 0.8396482199783736, 0.8396703461079156]
[-1.3629332244452157, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616878473463667, -1.361686019493482, -1.3616866287777767, -1.3616921123364312, -1.3617055165909198, -1.3616963773264958, -1.3617052119487723, -1.361707649085952, -1.3617067351595096, -1.3617052119487723, -1.3616857148513344, -1.3617067351595096, -1.3616857148513344, -1.361709476938837];[0.8396374141941786, 0.8417445421121934, 0.8396374141941786, 0.8396374141941786, 0.8396374141941786, 0.8396374141941786, 0.8396374141941786, 0.8396379287553307, 0.8396374141941786, 0.8396415306833958, 0.8396435889280043, 0.8396420452445479, 0.8396374141941786, 0.839653880151047, 0.8396399869999392, 0.8396394724387871, 0.8396435889280043, 0.839653880151047, 0.8396883557482405, 0.8396543947121993, 0.8396909285540012, 0.8396543947121993]
[-1.3629332244452157, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616872380620717, -1.3616857148513344, -1.3616963773264958, -1.3616857148513344, -1.3616963773264958, -1.3616957680422008, -1.3616857148513344, -1.361686019493482, -1.3617052119487723, -1.3616957680422008, -1.3616857148513344, -1.3617073444438046, -1.3616957680422008, -1.3617052119487723, -1.3617052119487723];[0.8396374141941786, 0.8417445421121934, 0.8396374141941786, 0.8396374141941786, 0.8396374141941786, 0.8396374141941786, 0.8396374141941786, 0.8396394724387871, 0.839653880151047, 0.8396374141941786, 0.8396559383956557, 0.8396394724387871, 0.8396435889280043, 0.8396600548848727, 0.8396600548848727, 0.8396379287553307, 0.8396559383956557, 0.8396724043525241, 0.8396374141941786, 0.8396564529568078, 0.8396430743668521, 0.8396477054172214]
[-1.3629332244452157, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616869334199242, -1.3616872380620717, -1.3616857148513344, -1.3617055165909198, -1.3617052119487723, -1.361686019493482, -1.3617052119487723, -1.361709476938837, -1.361707039801657, -1.3617055165909198, -1.3617152651396387, -1.3617052119487723, -1.3617149604974914, -1.361707039801657];[0.8396374141941786, 0.8417445421121934, 0.8396374141941786, 0.8396374141941786, 0.8396374141941786, 0.8396374141941786, 0.8396374141941786, 0.8396384433164829, 0.8396405015610914, 0.839653880151047, 0.8396600548848727, 0.8396379287553307, 0.8396384433164829, 0.8396703461079156, 0.8396410161222436, 0.8396379287553307, 0.8396420452445479, 0.8396466762949171, 0.8396374141941786, 0.8396569675179599, 0.8396435889280043, 0.8396621131294814]
[-1.3629332244452157, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.361686019493482, -1.3617055165909198, -1.3617103908652792, -1.3617055165909198, -1.3616872380620717, -1.3617152651396387, -1.3617055165909198, -1.3617055165909198, -1.3617149604974914, -1.3616875427042192, -1.3616872380620717, -1.3617052119487723];[0.8396374141941786, 0.8417445421121934, 0.8396374141941786, 0.8396374141941786, 0.8396374141941786, 0.8396374141941786, 0.8396374141941786, 0.8396374141941786, 0.8396384433164829, 0.8396415306833958, 0.8396585112014163, 0.8396394724387871, 0.8396379287553307, 0.8396466762949171, 0.8396785790863498, 0.8396374141941786, 0.839653880151047, 0.839653880151047, 0.839638957877635, 0.8396888703093927, 0.8396929867986097, 0.8396667441798505]
[-1.3629332244452157, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616857148513344, -1.3616966819686431, -1.3617052119487723, -1.3617055165909198, -1.3616921123364312, -1.3617064305173623, -1.3617067351595096, -1.3617091722966894, -1.3616863241356294, -1.3617064305173623, -1.361686019493482, -1.3617079537280996, -1.3617052119487723];[0.8396374141941786, 0.8417445421121934, 0.8396374141941786, 0.8396374141941786, 0.8396374141941786, 0.8396374141941786, 0.8396374141941786, 0.8396456471726128, 0.8396487345395257, 0.8396585112014163, 0.8396441034891564, 0.8396374141941786, 0.8396384433164829, 0.8396641713740899, 0.8396415306833958, 0.8396466762949171, 0.8396446180503085, 0.8396898994316969, 0.8396595403237206, 0.8396935013597618, 0.8396590257625685, 0.8396708606690677]
[-1.3628132715996502, -1.3616320216728433, -1.3616320216728433, -1.3616320216728433, -1.3616320216728433, -1.3616320216728433, -1.3616320216728433, -1.3616320216728433, -1.3616334639804462, -1.3616441370567078, -1.3616504832101608, -1.3616504832101608, -1.3616320216728433, -1.3616510601332021, -1.3616510601332021, -1.3616325985958844, -1.3616510601332021, -1.3616614447479432, -1.3616504832101608, -1.3616513485947226, -1.3616533678253668, -1.361669233208999];[0.8395493213249322, 0.8414873644483536, 0.8395493213249322, 0.8395493213249322, 0.8395493213249322, 0.8395493213249322, 0.8395493213249322, 0.8395554738427843, 0.8395540540309723, 0.8395564203839924, 0.8395512144073483, 0.8395512144073483, 0.8395961751147292, 0.8395654125254686, 0.8395654125254686, 0.8395957018441252, 0.8395696719609046, 0.8395573669252003, 0.839583396808421, 0.8395838700790249, 0.8395810304554009, 0.8395639927136566]
